case,event,role
201,28,13
201,29,13
201,31,13
201,32,13
201,33,13
201,39,13
201,40,13
201,44,13
201,162,13
201,165,13
201,34,13
201,47,12
201,48,12
201,51,12
201,52,12
201,359,12
202,28,13
202,29,13
202,31,13
202,32,13
202,33,13
202,39,13
202,40,13
202,44,13
202,47,5
202,48,5
202,51,5
202,59,5
202,68,5
202,74,5
202,80,5
202,81,5
202,162,13
202,165,13
202,218,5
202,359,5
202,34,13
202,82,5
202,87,5
202,94,5
202,95,5
202,100,5
202,115,5
202,116,5
202,117,5
202,118,5
202,121,5
202,124,5
202,125,5
202,254,5
202,299,5
202,358,5
202,122,13
202,123,13
202,126,13
202,127,13
202,129,13
202,130,13
202,131,13
202,132,13
202,133,13
202,134,13
202,135,13
202,143,13
202,151,5
202,1,5
202,23,5
202,148,5
202,150,5
202,152,5
202,153,5
202,154,5
202,155,5
202,22,5
203,28,13
203,29,13
203,31,13
203,32,13
203,33,13
203,39,13
203,40,13
203,44,13
203,162,13
203,165,13
203,34,13
203,47,12
203,48,12
203,51,12
203,52,12
203,53,12
203,59,12
203,68,12
203,74,12
203,80,12
203,87,12
203,94,12
203,95,12
203,100,12
203,115,12
203,116,12
203,117,12
203,118,12
203,121,12
203,124,12
203,125,12
203,218,12
203,254,12
203,299,12
203,358,12
203,359,12
203,122,13
203,123,13
203,126,13
203,127,13
203,129,13
203,130,13
203,131,13
203,132,13
203,133,13
203,134,13
203,135,13
203,143,13
204,28,8
204,29,8
204,31,8
204,32,8
204,33,8
204,36,8
204,39,8
204,40,8
204,44,8
204,162,8
204,165,8
204,34,8
204,47,14
204,48,14
204,51,14
204,52,14
204,53,14
204,59,14
204,68,14
204,74,14
204,80,14
204,81,14
204,82,14
204,87,14
204,94,14
204,95,14
204,100,14
204,115,14
204,116,14
204,117,14
204,118,14
204,218,14
204,254,14
204,299,14
204,358,14
204,359,14
204,121,7
204,123,7
204,124,7
204,125,7
204,126,7
204,127,7
204,129,7
204,130,7
204,132,7
204,133,7
204,134,7
204,135,7
204,143,7
204,122,7
204,131,7
205,28,8
205,29,8
205,31,8
205,32,8
205,33,8
205,36,5
205,39,8
205,40,8
205,44,8
205,51,5
205,52,5
205,53,5
205,59,5
205,162,8
205,165,8
205,218,5
205,219,5
205,220,5
205,221,5
205,223,5
205,359,5
205,34,8
205,222,5
205,47,5
205,48,5
205,63,5
205,64,5
205,68,5
205,71,5
205,74,5
205,80,5
205,81,5
205,218,5
205,224,5
205,226,5
205,228,5
205,225,5
205,82,5
205,87,5
205,94,5
205,95,5
205,100,5
205,115,5
205,116,5
205,117,5
205,118,5
205,254,5
205,299,5
205,358,5
205,121,7
205,123,7
205,124,7
205,125,7
205,126,7
205,127,7
205,129,7
205,130,7
205,132,7
205,133,7
205,134,7
205,135,7
205,143,7
205,122,7
205,131,7
206,28,8
206,29,8
206,31,8
206,32,8
206,33,8
206,39,8
206,40,8
206,44,8
206,162,8
206,165,8
206,34,8
206,36,15
206,47,15
206,48,15
206,51,15
206,59,15
206,68,15
206,74,15
206,80,15
206,87,15
206,94,15
206,95,15
206,100,15
206,115,15
206,116,15
206,218,15
206,254,15
206,299,15
206,358,15
206,359,15
206,117,7
206,118,7
206,121,7
206,123,7
206,124,7
206,125,7
206,126,7
206,127,7
206,129,7
206,130,7
206,132,7
206,133,7
206,134,7
206,135,7
206,143,7
206,122,7
206,131,7
207,28,8
207,29,8
207,31,8
207,32,8
207,33,8
207,36,8
207,39,8
207,40,8
207,44,8
207,162,8
207,165,8
207,34,8
207,47,5
207,48,5
207,51,5
207,52,5
207,359,5
207,53,5
207,59,5
207,68,5
207,74,5
207,80,5
207,81,5
207,82,5
207,87,5
207,94,5
207,95,5
207,100,5
207,115,5
207,116,5
207,117,5
207,118,5
207,121,5
207,124,5
207,125,5
207,218,5
207,254,5
207,299,5
207,358,5
207,122,13
207,123,13
207,126,13
207,127,13
207,129,13
207,130,13
207,131,13
207,132,13
207,133,13
207,134,13
207,135,13
207,143,13
207,151,5
207,1,5
207,23,5
207,148,5
207,150,5
207,152,5
207,153,5
207,154,5
207,155,5
207,22,5
208,28,8
208,29,8
208,31,8
208,32,8
208,33,8
208,36,8
208,37,8
208,39,8
208,40,8
208,44,8
208,162,8
208,165,8
208,34,8
208,47,5
208,48,5
208,51,5
208,52,5
208,359,5
208,53,5
208,59,5
208,218,5
208,219,5
208,220,5
208,221,5
208,223,5
208,222,5
208,63,5
208,224,5
208,226,5
208,228,5
208,225,5
208,64,5
208,68,5
208,71,5
208,74,5
208,80,5
208,87,5
208,94,5
208,95,5
208,100,5
208,218,5
208,254,5
208,299,5
208,300,5
208,303,5
208,304,5
208,305,5
208,306,5
208,309,5
208,310,5
208,311,5
208,312,5
208,313,5
208,322,5
208,323,5
208,307,5
209,222,14
209,28,13
209,29,13
209,31,13
209,32,13
209,33,13
209,36,13
209,40,13
209,44,14
209,51,14
209,52,14
209,53,14
209,59,14
209,162,13
209,165,13
209,166,13
209,168,13
209,169,13
209,170,13
209,171,13
209,218,14
209,219,14
209,220,14
209,221,14
209,223,14
209,34,13
209,225,14
209,63,14
209,64,14
209,68,14
209,71,14
209,72,14
209,76,14
209,218,14
209,224,14
209,226,14
209,228,14
209,359,14
210,28,8
210,29,8
210,31,8
210,32,8
210,33,8
210,39,8
210,40,8
210,44,8
210,162,8
210,165,8
210,34,8
210,36,15
210,47,15
210,48,15
210,51,15
210,59,15
210,68,15
210,74,15
210,80,15
210,87,15
210,94,15
210,95,15
210,100,15
210,115,15
210,116,15
210,218,15
210,254,15
210,299,15
210,358,15
210,359,15
210,117,13
210,118,13
210,121,13
210,123,13
210,124,13
210,125,13
210,126,13
210,127,13
210,129,13
210,130,13
210,132,13
210,133,13
210,134,13
210,135,13
210,143,13
210,122,13
210,131,13
211,28,13
211,29,13
211,31,13
211,32,13
211,33,13
211,36,13
211,37,13
211,39,13
211,40,13
211,44,13
211,47,13
211,48,13
211,51,5
211,59,5
211,68,5
211,74,5
211,80,5
211,81,5
211,162,13
211,165,13
211,218,5
211,359,5
211,34,13
211,82,5
211,87,5
211,94,5
211,95,5
211,100,5
211,115,5
211,116,5
211,117,5
211,118,5
211,121,5
211,124,5
211,125,5
211,254,5
211,299,5
211,358,5
211,122,13
211,123,13
211,131,13
211,132,13
211,151,5
211,126,13
211,127,13
211,129,13
211,130,13
211,133,13
211,134,13
211,135,13
211,143,13
211,1,5
211,23,5
211,147,5
211,148,5
211,150,5
211,152,5
211,153,5
211,154,5
211,155,5
211,22,5
212,28,8
212,29,8
212,31,8
212,32,8
212,33,8
212,36,8
212,39,8
212,40,8
212,44,8
212,47,5
212,48,5
212,162,8
212,165,8
212,34,8
212,51,15
212,59,15
212,68,15
212,74,15
212,80,15
212,87,15
212,94,15
212,95,15
212,100,15
212,115,15
212,116,15
212,218,15
212,254,15
212,299,15
212,358,15
212,359,15
212,117,7
212,118,7
212,121,7
212,123,7
212,124,7
212,125,7
212,126,7
212,127,7
212,129,7
212,130,7
212,132,7
212,133,7
212,134,7
212,135,7
212,143,7
212,122,7
212,131,7
213,28,7
213,29,7
213,31,7
213,32,7
213,33,7
213,36,7
213,39,7
213,40,7
213,44,7
213,47,7
213,48,7
213,162,7
213,165,7
213,359,7
213,34,7
213,51,14
213,52,14
213,53,14
213,59,14
213,68,14
213,74,14
213,80,14
213,81,14
213,82,14
213,87,14
213,94,14
213,95,14
213,100,14
213,115,14
213,116,14
213,117,14
213,118,14
213,121,14
213,124,14
213,125,14
213,218,14
213,254,14
213,299,14
213,358,14
213,122,7
213,123,7
213,126,7
213,127,7
213,129,7
213,130,7
213,132,7
213,133,7
213,134,7
213,135,7
213,143,7
213,131,7
214,28,13
214,29,13
214,31,13
214,32,13
214,33,13
214,36,13
214,37,13
214,39,13
214,40,13
214,44,13
214,47,13
214,48,13
214,51,14
214,52,14
214,53,14
214,59,14
214,68,14
214,74,14
214,80,14
214,81,14
214,82,14
214,87,14
214,94,14
214,95,14
214,100,14
214,115,14
214,116,14
214,162,13
214,165,13
214,218,14
214,254,14
214,299,14
214,358,14
214,34,13
214,117,14
214,118,14
214,121,14
214,124,14
214,125,14
214,126,8
214,127,8
214,129,8
214,130,8
214,133,8
214,134,8
214,135,8
214,143,8
214,122,8
214,123,8
214,128,8
214,131,8
214,132,8
215,28,7
215,29,7
215,31,7
215,32,7
215,33,7
215,36,7
215,39,7
215,40,7
215,44,7
215,47,7
215,48,7
215,162,7
215,165,7
215,359,7
215,34,7
215,51,15
215,59,15
215,68,15
215,74,15
215,80,15
215,87,15
215,94,15
215,95,15
215,100,15
215,115,15
215,116,15
215,218,15
215,254,15
215,299,15
215,358,15
215,117,13
215,118,13
215,121,13
215,123,13
215,124,13
215,125,13
215,126,13
215,127,13
215,129,13
215,130,13
215,132,13
215,133,13
215,134,13
215,135,13
215,143,13
215,122,13
215,131,13
216,28,22
216,29,22
216,31,22
216,32,22
216,33,22
216,36,22
216,39,22
216,40,22
216,44,22
216,162,22
216,165,22
216,34,22
216,47,14
216,48,14
216,51,14
216,59,14
216,68,14
216,74,14
216,80,14
216,81,14
216,82,14
216,87,14
216,94,14
216,95,14
216,100,14
216,115,14
216,116,14
216,117,14
216,118,14
216,218,14
216,254,14
216,299,14
216,358,14
216,359,14
216,121,8
216,123,8
216,124,8
216,125,8
216,126,8
216,127,8
216,129,8
216,130,8
216,132,8
216,133,8
216,134,8
216,135,8
216,143,8
216,122,8
216,131,8
217,28,8
217,29,8
217,31,8
217,32,8
217,33,8
217,36,8
217,37,8
217,39,8
217,40,8
217,44,8
217,162,8
217,165,8
217,34,8
217,47,14
217,48,14
217,51,14
217,52,14
217,53,14
217,59,14
217,68,14
217,74,14
217,80,14
217,81,14
217,82,14
217,87,14
217,94,14
217,95,14
217,100,14
217,115,14
217,116,14
217,117,14
217,118,14
217,218,14
217,254,14
217,299,14
217,358,14
217,359,14
217,387,14
217,121,8
217,123,8
217,124,8
217,125,8
217,126,8
217,127,8
217,128,8
217,129,8
217,130,8
217,132,8
217,133,8
217,134,8
217,135,8
217,143,8
217,122,8
217,131,8
218,28,8
218,29,8
218,31,8
218,32,8
218,33,8
218,39,8
218,40,8
218,44,8
218,162,8
218,165,8
218,34,8
218,47,14
218,48,14
218,51,14
218,52,14
218,53,14
218,59,14
218,68,14
218,74,14
218,80,14
218,81,14
218,82,14
218,87,14
218,94,14
218,95,14
218,100,14
218,115,14
218,116,14
218,117,14
218,118,14
218,218,14
218,254,14
218,299,14
218,358,14
218,359,14
218,121,8
218,122,8
218,123,8
218,124,8
218,125,8
218,126,8
218,127,8
218,129,8
218,130,8
218,131,8
218,132,8
218,133,8
218,134,8
218,135,8
218,143,8
219,28,8
219,29,8
219,31,8
219,32,8
219,33,8
219,36,8
219,39,8
219,40,8
219,44,8
219,162,8
219,165,8
219,34,8
219,47,14
219,48,14
219,51,14
219,52,14
219,53,14
219,59,14
219,68,14
219,74,14
219,80,14
219,81,14
219,82,14
219,87,14
219,94,14
219,95,14
219,100,14
219,115,14
219,116,14
219,117,14
219,118,14
219,218,14
219,254,14
219,299,14
219,358,14
219,359,14
219,121,8
219,124,8
219,125,8
219,126,8
219,127,8
219,129,8
219,130,8
219,133,8
219,134,8
219,135,8
219,143,8
219,122,8
219,123,8
219,131,8
219,132,8
220,28,8
220,29,8
220,31,8
220,32,8
220,33,8
220,39,8
220,40,8
220,44,8
220,162,8
220,165,8
220,34,8
220,36,14
220,37,14
220,47,14
220,48,14
220,51,14
220,52,14
220,53,14
220,59,14
220,68,14
220,74,14
220,80,14
220,81,14
220,82,14
220,87,14
220,94,14
220,95,14
220,100,14
220,115,14
220,116,14
220,117,14
220,118,14
220,218,14
220,254,14
220,299,14
220,358,14
220,359,14
220,121,8
220,124,8
220,125,8
220,126,8
220,127,8
220,129,8
220,130,8
220,133,8
220,134,8
220,135,8
220,143,8
220,122,8
220,123,8
220,128,8
220,131,8
220,132,8
220,387,8
221,28,13
221,29,13
221,31,13
221,32,13
221,33,13
221,36,13
221,37,13
221,39,13
221,40,13
221,44,13
221,47,13
221,48,13
221,162,13
221,165,13
221,34,13
221,51,14
221,52,14
221,53,14
221,59,14
221,68,14
221,74,14
221,80,14
221,81,14
221,82,14
221,87,14
221,94,14
221,95,14
221,100,14
221,115,14
221,116,14
221,117,14
221,118,14
221,218,14
221,254,14
221,299,14
221,358,14
221,359,14
221,121,8
221,123,8
221,124,8
221,125,8
221,126,8
221,127,8
221,128,8
221,129,8
221,130,8
221,132,8
221,133,8
221,134,8
221,135,8
221,143,8
221,122,8
221,131,8
222,28,13
222,29,13
222,31,13
222,32,13
222,33,13
222,36,13
222,37,13
222,39,13
222,40,13
222,44,13
222,47,13
222,48,13
222,51,5
222,52,5
222,53,5
222,59,5
222,162,13
222,165,13
222,218,5
222,219,5
222,220,5
222,221,5
222,223,5
222,359,5
222,34,13
222,222,5
222,63,5
222,64,5
222,68,5
222,71,5
222,74,5
222,80,5
222,81,5
222,218,5
222,224,5
222,226,5
222,228,5
222,225,5
222,82,5
222,87,5
222,94,5
222,95,5
222,100,5
222,115,5
222,116,5
222,117,5
222,118,5
222,121,5
222,124,5
222,125,5
222,254,5
222,299,5
222,358,5
222,126,8
222,127,8
222,128,8
222,129,8
222,130,8
222,133,8
222,134,8
222,135,8
222,143,8
222,122,8
222,123,8
222,131,8
222,132,8
223,28,13
223,29,13
223,31,13
223,32,13
223,33,13
223,36,13
223,37,13
223,39,13
223,40,13
223,44,13
223,47,13
223,48,13
223,162,13
223,165,13
223,34,13
223,51,14
223,52,14
223,53,14
223,59,14
223,68,14
223,74,14
223,80,14
223,81,14
223,82,14
223,87,14
223,94,14
223,95,14
223,100,14
223,115,14
223,116,14
223,117,14
223,118,14
223,218,14
223,254,14
223,299,14
223,358,14
223,359,14
223,121,8
223,123,8
223,124,8
223,125,8
223,126,8
223,127,8
223,128,8
223,129,8
223,130,8
223,132,8
223,133,8
223,134,8
223,135,8
223,143,8
223,122,8
223,131,8
224,28,5
224,29,5
224,31,5
224,32,5
224,33,5
224,36,5
224,37,5
224,40,5
224,44,5
224,162,5
224,165,5
224,166,5
224,168,5
224,169,5
224,170,5
224,171,5
224,359,5
224,34,5
224,51,14
224,52,14
224,53,14
224,59,14
224,218,14
224,219,14
224,220,14
225,28,13
225,29,13
225,31,13
225,32,13
225,33,13
225,36,13
225,37,13
225,39,13
225,40,13
225,44,13
225,47,13
225,48,13
225,162,13
225,165,13
225,34,13
225,51,12
225,52,12
225,53,12
225,59,12
225,218,12
225,219,12
225,220,12
225,221,12
225,359,12
225,222,15
225,223,15
225,225,5
225,63,5
225,224,5
225,226,5
225,228,5
226,28,13
226,29,13
226,31,13
226,32,13
226,33,13
226,36,13
226,37,13
226,39,13
226,40,13
226,44,13
226,47,13
226,48,13
226,162,13
226,165,13
226,34,13
226,51,12
226,52,12
226,53,12
226,59,12
226,218,12
226,219,12
226,220,12
226,359,12
226,221,15
226,223,15
226,222,15
226,225,15
226,63,5
226,64,5
226,68,5
226,71,5
226,74,5
226,80,5
226,81,5
226,218,5
226,224,15
226,226,15
226,228,15
226,82,15
226,87,15
226,94,15
226,95,15
226,100,15
226,115,15
226,116,15
226,254,15
226,299,15
226,358,15
226,117,15
226,118,15
227,28,13
227,29,13
227,31,13
227,32,13
227,33,13
227,36,13
227,39,13
227,40,13
227,44,13
227,47,14
227,48,14
227,51,14
227,52,14
227,53,14
227,59,14
227,162,13
227,165,13
227,218,14
227,219,14
227,220,14
227,222,14
227,359,14
227,34,13
227,225,14
227,63,14
227,64,14
227,68,14
227,71,14
227,74,14
227,80,14
227,81,14
227,82,14
227,87,14
227,94,14
227,95,14
227,100,14
227,115,14
227,116,14
227,117,14
227,118,14
227,218,14
227,221,14
227,223,14
227,224,14
227,226,14
227,228,14
227,254,14
227,299,14
227,358,14
227,121,13
227,123,13
227,124,13
227,125,13
227,126,13
227,127,13
227,129,13
227,130,13
227,131,13
227,132,13
227,133,13
227,134,13
227,135,13
227,143,13
227,122,13
228,28,13
228,29,13
228,31,13
228,32,13
228,33,13
228,36,13
228,37,13
228,39,13
228,40,13
228,44,13
228,47,13
228,48,13
228,162,13
228,165,13
228,34,13
228,51,14
228,52,14
228,53,14
228,59,14
228,68,14
228,74,14
228,80,14
228,81,14
228,82,14
228,87,14
228,94,14
228,95,14
228,100,14
228,115,14
228,116,14
228,117,14
228,118,14
228,218,14
228,254,14
228,299,14
228,358,14
228,121,8
228,124,8
228,125,8
228,126,8
228,127,8
228,129,8
228,130,8
228,133,8
228,134,8
228,135,8
228,143,8
228,122,8
228,123,8
228,131,8
228,132,8
229,28,13
229,29,13
229,31,13
229,32,13
229,33,13
229,36,13
229,162,13
229,34,13
229,40,13
229,44,13
229,47,13
229,48,13
229,165,13
229,166,13
229,168,13
229,169,13
229,170,13
229,171,13
229,51,18
229,59,18
229,218,18
229,219,18
229,220,18
229,221,18
229,223,18
229,222,18
230,28,13
230,29,13
230,31,13
230,32,13
230,33,13
230,36,13
230,37,13
230,39,13
230,40,13
230,44,13
230,47,13
230,48,13
230,162,13
230,165,13
230,34,13
230,51,14
230,52,14
230,53,14
230,59,14
230,218,14
230,219,14
230,220,14
230,221,14
230,223,14
230,359,14
230,222,14
231,28,8
231,29,8
231,31,8
231,32,8
231,33,8
231,36,8
231,39,8
231,40,8
231,44,8
231,162,8
231,165,8
231,34,8
231,47,15
231,48,15
231,51,15
231,59,15
231,68,15
231,74,15
231,80,15
231,87,15
231,94,15
231,95,15
231,100,15
231,115,15
231,116,15
231,218,15
231,254,15
231,299,15
231,358,15
231,359,15
231,117,13
231,118,13
231,121,13
231,123,13
231,124,13
231,125,13
231,126,13
231,127,13
231,129,13
231,130,13
231,132,13
231,133,13
231,134,13
231,135,13
231,143,13
231,122,13
231,131,13
232,28,13
232,29,13
232,31,13
232,32,13
232,33,13
232,39,13
232,40,13
232,44,13
232,162,13
232,165,13
232,34,13
232,36,13
232,47,13
232,48,13
232,51,12
232,52,12
232,53,12
232,59,12
232,218,12
232,219,12
232,220,12
232,221,12
232,359,12
232,222,12
232,223,12
233,28,13
233,29,13
233,31,13
233,32,13
233,33,13
233,36,13
233,39,13
233,40,13
233,44,13
233,47,13
233,48,13
233,162,13
233,165,13
233,34,13
234,28,8
234,29,8
234,31,8
234,32,8
234,33,8
234,39,8
234,40,8
234,44,8
234,162,8
234,165,8
234,34,8
234,36,15
234,47,15
234,48,15
234,51,15
234,59,15
234,68,15
234,74,15
234,80,15
234,87,15
234,94,15
234,95,15
234,100,15
234,115,15
234,116,15
234,218,15
234,254,15
234,299,15
234,358,15
234,359,15
234,117,5
234,118,5
234,121,5
234,124,5
234,125,5
234,122,8
234,123,8
234,126,8
234,127,8
234,129,8
234,130,8
234,132,8
234,133,8
234,134,8
234,135,8
234,143,8
234,131,8
235,28,7
235,29,7
235,31,7
235,32,7
235,33,7
235,36,7
235,39,7
235,40,7
235,44,7
235,47,7
235,48,7
235,162,7
235,165,7
235,34,7
235,51,14
235,52,14
235,53,14
235,59,14
235,68,14
235,74,14
235,80,14
235,81,14
235,82,14
235,87,14
235,94,14
235,95,14
235,100,14
235,115,14
235,116,14
235,117,14
235,118,14
235,122,8
235,123,8
235,132,8
235,218,14
235,254,14
235,299,14
235,358,14
235,359,14
235,131,8
235,121,8
235,124,8
235,125,8
235,126,8
235,127,8
235,129,8
235,130,8
235,133,8
235,134,8
235,135,8
235,143,8
236,28,7
236,29,7
236,31,7
236,32,7
236,33,7
236,36,7
236,39,7
236,40,7
236,44,7
236,47,7
236,48,7
236,162,7
236,165,7
236,34,7
236,51,14
236,52,14
236,53,14
236,59,14
236,68,14
236,74,14
236,80,14
236,81,14
236,82,14
236,87,14
236,94,14
236,95,14
236,100,14
236,115,14
236,116,14
236,117,14
236,118,14
236,218,14
236,254,14
236,299,14
236,358,14
236,359,14
236,121,7
236,123,7
236,124,7
236,125,7
236,126,7
236,127,7
236,129,7
236,130,7
236,132,7
236,133,7
236,134,7
236,135,7
236,143,7
236,122,7
236,131,7
237,28,7
237,29,7
237,31,7
237,32,7
237,33,7
237,36,7
237,39,7
237,40,7
237,44,7
237,47,7
237,48,7
237,162,7
237,165,7
237,34,7
237,51,15
237,59,15
237,218,15
237,219,15
237,220,15
237,221,15
237,223,15
237,222,15
238,28,7
238,29,7
238,31,7
238,32,7
238,33,7
238,36,7
238,37,7
238,39,7
238,40,7
238,44,7
238,47,7
238,48,7
238,162,7
238,165,7
238,34,7
239,28,22
239,29,22
239,31,22
239,32,22
239,33,22
239,39,22
239,40,22
239,44,22
239,162,22
239,165,22
239,34,22
240,28,13
240,29,13
240,31,13
240,32,13
240,33,13
240,36,13
240,37,13
240,39,13
240,40,13
240,44,13
240,162,13
240,165,13
240,34,13
240,47,14
240,48,14
240,51,14
240,52,14
240,53,14
240,59,14
240,68,14
240,74,14
240,80,14
240,81,14
240,82,14
240,87,14
240,94,14
240,95,14
240,100,14
240,115,14
240,116,14
240,117,14
240,118,14
240,218,14
240,254,14
240,299,14
240,358,14
240,359,14
240,121,13
240,123,13
240,124,13
240,125,13
240,126,13
240,127,13
240,129,13
240,130,13
240,131,13
240,132,13
240,133,13
240,134,13
240,135,13
240,143,13
240,122,13
241,28,13
241,29,13
241,31,13
241,32,13
241,33,13
241,36,13
241,37,13
241,40,13
241,44,13
241,47,13
241,48,13
241,162,13
241,165,13
241,166,13
241,168,13
241,169,13
241,170,13
241,171,13
241,359,13
241,34,13
242,28,13
242,29,13
242,31,13
242,32,13
242,33,13
242,36,13
242,39,13
242,40,13
242,44,13
242,47,13
242,48,13
242,162,13
242,165,13
242,34,13
242,51,14
242,52,14
242,53,14
242,59,14
242,68,14
242,74,14
242,80,14
242,81,14
242,82,14
242,87,14
242,94,14
242,95,14
242,100,14
242,115,14
242,116,14
242,117,14
242,118,14
242,218,14
242,254,14
242,299,14
242,358,14
242,359,14
242,121,5
242,124,5
242,125,5
242,122,8
242,123,8
242,126,8
242,127,8
242,129,8
242,130,8
242,132,8
242,133,8
242,134,8
242,135,8
242,143,8
242,131,8
243,28,13
243,29,13
243,31,13
243,32,13
243,33,13
243,36,13
243,39,13
243,40,13
243,44,13
243,47,13
243,48,13
243,162,13
243,165,13
243,34,13
243,51,15
243,59,15
243,68,15
243,74,15
243,80,15
243,87,15
243,94,15
243,95,15
243,100,15
243,115,15
243,116,15
243,218,15
243,254,15
243,299,15
243,358,15
243,359,15
243,117,8
243,118,8
243,121,8
243,123,8
243,124,8
243,125,8
243,126,8
243,127,8
243,129,8
243,130,8
243,132,8
243,133,8
243,134,8
243,135,8
243,143,8
243,122,8
243,131,8
244,28,8
244,29,8
244,31,8
244,32,8
244,33,8
244,36,8
244,39,8
244,40,8
244,44,8
244,162,8
244,165,8
244,34,8
244,47,14
244,48,14
244,51,14
244,52,14
244,53,14
244,59,14
244,68,14
244,74,14
244,80,14
244,81,14
244,82,14
244,87,14
244,94,14
244,95,14
244,100,14
244,115,14
244,116,14
244,117,14
244,118,14
244,218,14
244,254,14
244,299,14
244,358,14
244,359,14
244,121,13
244,123,13
244,124,13
244,125,13
244,126,13
244,127,13
244,129,13
244,130,13
244,131,13
244,132,13
244,133,13
244,134,13
244,135,13
244,143,13
244,122,13
245,28,8
245,29,8
245,31,8
245,32,8
245,33,8
245,39,8
245,40,8
245,44,8
245,47,8
245,48,8
245,162,8
245,165,8
245,34,8
245,36,14
245,51,14
245,52,14
245,53,14
245,59,14
245,68,14
245,74,14
245,80,14
245,81,14
245,82,14
245,87,14
245,94,14
245,95,14
245,218,14
245,254,14
245,337,14
245,338,14
245,339,14
245,340,14
245,342,14
245,343,14
245,359,14
245,341,14
245,345,14
245,80,14
245,81,14
245,82,14
245,87,14
245,94,14
245,95,14
245,100,14
245,115,14
245,116,14
245,117,14
245,118,14
245,254,14
245,299,14
245,346,14
245,347,14
245,358,14
245,121,8
245,123,8
245,124,8
245,125,8
245,126,8
245,127,8
245,129,8
245,130,8
245,132,8
245,133,8
245,134,8
245,135,8
245,143,8
245,122,8
245,131,8
246,28,13
246,29,13
246,31,13
246,32,13
246,33,13
246,36,13
246,37,13
246,39,13
246,40,13
246,44,13
246,47,13
246,48,13
246,162,13
246,165,13
246,34,13
246,51,15
246,59,15
246,68,15
246,74,15
246,80,15
246,87,15
246,94,15
246,95,15
246,100,15
246,115,15
246,116,15
246,218,15
246,254,15
246,299,15
246,358,15
246,359,15
246,117,5
246,118,5
246,121,5
246,124,5
246,125,5
246,122,8
246,123,8
246,126,8
246,127,8
246,129,8
246,130,8
246,132,8
246,133,8
246,134,8
246,135,8
246,143,8
246,131,8
247,28,7
247,29,7
247,31,7
247,32,7
247,33,7
247,36,7
247,39,7
247,40,7
247,44,7
247,47,7
247,48,7
247,162,7
247,165,7
247,34,7
247,51,5
247,59,5
247,68,5
247,74,5
247,80,5
247,81,5
247,82,5
247,87,5
247,94,5
247,95,5
247,100,5
247,115,5
247,116,5
247,117,5
247,118,5
247,121,5
247,124,5
247,125,5
247,218,5
247,254,5
247,299,5
247,358,5
247,359,5
247,122,7
247,123,7
247,126,7
247,127,7
247,129,7
247,130,7
247,132,7
247,133,7
247,134,7
247,135,7
247,143,7
247,131,7
248,28,7
248,29,7
248,31,7
248,32,7
248,33,7
248,36,7
248,39,7
248,40,7
248,44,7
248,47,7
248,48,7
248,162,7
248,165,7
248,34,7
249,28,8
249,29,8
249,31,8
249,32,8
249,33,8
249,36,8
249,162,8
249,165,8
249,166,8
249,168,8
249,169,8
249,170,8
249,171,8
249,34,8
249,78,15
249,40,15
249,44,15
249,47,15
249,48,15
249,51,15
249,59,15
249,61,15
249,68,15
249,74,15
249,77,15
249,80,15
249,87,15
249,94,15
249,95,15
249,100,15
249,115,15
249,116,15
249,117,15
249,118,15
249,218,15
249,254,15
249,299,15
249,358,15
249,359,15
249,121,8
249,123,8
249,124,8
249,125,8
249,126,8
249,127,8
249,129,8
249,130,8
249,132,8
249,133,8
249,134,8
249,135,8
249,143,8
249,122,8
249,131,8
250,28,8
250,29,8
250,31,8
250,32,8
250,33,8
250,36,8
250,37,8
250,39,8
250,40,8
250,44,8
250,47,8
250,48,8
250,162,8
250,165,8
250,34,8
250,51,5
250,59,5
250,68,5
250,74,5
250,80,5
250,81,5
250,82,5
250,87,5
250,94,5
250,95,5
250,100,5
250,115,5
250,116,5
250,117,5
250,118,5
250,121,5
250,124,5
250,125,5
250,218,5
250,254,5
250,299,5
250,358,5
250,359,5
250,122,8
250,123,8
250,126,8
250,127,8
250,128,8
250,129,8
250,130,8
250,132,8
250,133,8
250,134,8
250,135,8
250,143,8
250,131,8
251,28,2
251,29,2
251,31,2
251,32,2
251,33,2
251,39,2
251,40,2
251,44,2
251,162,2
251,165,2
251,34,2
252,28,7
252,29,7
252,31,7
252,32,7
252,33,7
252,36,7
252,39,7
252,40,7
252,44,7
252,47,7
252,48,7
252,162,7
252,165,7
252,34,7
252,51,15
252,59,15
252,218,15
252,219,15
252,220,15
252,221,15
252,223,15
252,359,15
252,222,15
253,28,8
253,29,8
253,31,8
253,32,8
253,33,8
253,36,8
253,37,8
253,39,8
253,40,8
253,44,8
253,47,8
253,48,8
253,162,8
253,165,8
253,34,8
254,28,3
254,29,3
254,31,3
254,32,3
254,33,3
254,162,3
254,34,5
254,36,5
254,39,5
254,40,5
254,44,5
254,47,5
254,48,5
254,165,5
254,359,5
254,51,14
254,52,14
254,53,14
254,59,14
254,68,14
254,74,14
254,80,14
254,81,14
254,82,14
254,87,14
254,94,14
254,95,14
254,100,14
254,115,14
254,116,14
254,117,14
254,118,14
254,218,14
254,254,14
254,299,14
254,358,14
255,28,5
255,29,5
255,31,5
255,32,5
255,33,5
255,36,5
255,37,5
255,39,5
255,40,5
255,44,5
255,47,5
255,48,5
